name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:idle,ms,2416.007,1,2416.007,2416.007,0,2416.007,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstContentfulPaint,ms,4597.338,1,4597.338,4597.338,0,4597.338,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstCpuIdle,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:input,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToFirstPaint,ms,4928.077,1,4928.077,4928.077,0,4928.077,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,1,2019-05-13 19:09:13,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-09-13_53377.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,0,2019-05-13 19:07:39,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-07-39_36504.html
timeToInteractive,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
timeToFirstContentfulPaint:net,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,1,2019-05-13 19:09:13,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-09-13_53377.html
timeToFirstContentfulPaint:parseHTML,ms,388.538,1,388.538,388.538,0,388.538,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
cpuTimeToFirstContentfulPaint,ms,860.789,1,860.789,860.789,0,860.789,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToFirstViewportReady,ms,,0,-Infinity,Infinity,,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,1,2019-05-13 19:08:19,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-08-19_47770.html
timeToFirstContentfulPaint:layout,ms,401.558,1,401.558,401.558,0,401.558,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToFirstContentfulPaint:v8_runtime,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,0,2019-05-13 19:07:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-07-04_28198.html
timeToFirstContentfulPaint:composite,ms,0.651,1,0.651,0.651,0,0.651,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToFirstContentfulPaint:gpu,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Live,1,2019-05-13 19:10:42,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-14_00-10-42_61108.html
cpuTimeToFirstContentfulPaint,ms,1145.051,1,1145.051,1145.051,0,1145.051,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Paypal,0,2019-05-13 19:06:12,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-14_00-06-12_15456.html
timeToFirstContentfulPaint:resource_loading,ms,282.614,1,282.614,282.614,0,282.614,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,4Chan,1,2019-05-13 19:10:04,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-14_00-10-04_133.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 19:05:13,,,02cf35f5d023e161,loading.mobile 2019-05-13 19:05:13,,,android,M,,Trello,0,2019-05-13 19:05:16,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-14_00-05-16_9082.html
