name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
timeToFirstContentfulPaint:idle,ms,2855.485,1,2855.485,2855.485,0,2855.485,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,0,2019-05-13 18:52:35,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-52-35_66936.html
cpuTimeToFirstContentfulPaint,ms,858.907,1,858.907,858.907,0,858.907,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,4Chan,1,2019-05-13 18:55:14,file:///home/ehsan/chromium/src/tools/perf/4Chan_2019-05-13_23-55-14_99365.html
timeToFirstContentfulPaint:renderer_misc,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,1,2019-05-13 18:55:55,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-55-55_98256.html
timeToFirstPaint,ms,6992.499,1,6992.499,6992.499,0,6992.499,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,1,2019-05-13 18:55:55,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-55-55_98256.html
timeToFirstContentfulPaint:overhead,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Paypal,1,2019-05-13 18:54:17,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-54-17_29400.html
timeToFirstContentfulPaint:script_execute,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Paypal,1,2019-05-13 18:54:17,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-54-17_29400.html
timeToFirstContentfulPaint:idle,ms,2849.656,1,2849.656,2849.656,0,2849.656,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Paypal,1,2019-05-13 18:54:17,file:///home/ehsan/chromium/src/tools/perf/Paypal_2019-05-13_23-54-17_29400.html
timeToFirstContentfulPaint:parseHTML,ms,152.256,1,152.256,152.256,0,152.256,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,1,2019-05-13 18:55:55,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-55-55_98256.html
timeToFirstContentfulPaint:iframe_creation,ms,0,1,0,0,0,0,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Live,0,2019-05-13 18:52:35,file:///home/ehsan/chromium/src/tools/perf/Live_2019-05-13_23-52-35_66936.html
timeToFirstContentfulPaint:record,ms,152.428,1,152.428,152.428,0,152.428,armeabi-v7a,loading.mobile,2019-05-13 18:49:40,,,02cf35f5d023e161,loading.mobile 2019-05-13 18:49:40,,,android,M,,Trello,0,2019-05-13 18:49:43,file:///home/ehsan/chromium/src/tools/perf/Trello_2019-05-13_23-49-43_76682.html
